Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775523500,500,,Aggregated,317.600000,0.000000,95,180,270,380,600,990,1900,2100,3500,3800,3900,46704,3139,95,246.42676535621302,2.0661000162363052,3853.1507999869063,1587.6175488180884
1775523501,500,,Aggregated,318.300000,0.000000,96,180,270,380,600,980,1900,2100,3500,3800,3900,47014,3139,96,245.7340906027165,2.0661000162363052,3853.1507999869063,1588.1934742842557
1775523502,500,,Aggregated,326.200000,0.000000,97,180,280,380,590,980,1800,2100,3500,3800,3900,47383,3139,97,246.34395922580885,2.0661000162363052,3853.1507999869063,1590.1978768756728
1775523503,500,,Aggregated,326.200000,0.000000,97,180,270,380,590,970,1800,2100,3500,3800,3900,47726,3139,97,245.61064568155007,2.0661000162363052,3853.1507999869063,1591.5265683275363
1775523505,500,,Aggregated,320.100000,0.000000,99,180,270,380,590,960,1800,2100,3500,3800,3900,48114,3139,99,245.5454075216923,2.0661000162363052,3853.1507999869063,1593.1885521885522
1775523506,500,,Aggregated,318.700000,0.000000,100,180,270,380,590,960,1800,2100,3500,3800,3900,48269,3139,100,245.6560570303788,2.0661000162363052,3853.1507999869063,1591.920093641882
1775523507,500,,Aggregated,321.900000,0.000000,100,190,270,380,590,970,1800,2100,3500,3800,3900,48316,3139,100,246.45079337898997,2.0661000162363052,3853.1507999869063,1591.543443165825
1775523508,500,,Aggregated,303.500000,0.000000,100,190,280,390,610,1000,1900,2200,3500,3800,3900,48621,3139,100,255.77243399352514,2.0661000162363052,3853.1507999869063,1592.0978383825918
1775523509,500,,Aggregated,274.900000,0.000000,100,190,290,390,620,1100,1900,2200,3500,3800,3900,48978,3139,100,259.2395729020956,2.0661000162363052,3853.1507999869063,1592.6555596390217
1775523510,500,,Aggregated,271.200000,0.000000,100,190,300,390,620,1100,1900,2200,3500,3800,3900,49358,3139,100,260.2349030268572,2.0661000162363052,3853.1507999869063,1591.835629482556
1775523511,500,,Aggregated,281.100000,0.000000,100,190,290,390,620,1100,1900,2200,3500,3800,3900,49718,3139,100,258.58062346431365,2.0661000162363052,3853.1507999869063,1591.7592421255883
1775523512,500,,Aggregated,272.600000,0.000000,100,190,290,390,610,1100,1900,2200,3500,3800,3900,50096,3139,100,257.7786946003589,2.0661000162363052,3853.1507999869063,1593.7548506866815
1775523513,500,,Aggregated,279.600000,0.000000,100,190,280,390,610,1000,1900,2200,3500,3800,3900,50454,3139,100,256.9498991853748,2.0661000162363052,3853.1507999869063,1590.897867364332
1775523514,500,,Aggregated,284.700000,0.000000,100,190,280,380,610,1000,1900,2200,3500,3800,3900,50840,3139,100,255.89210356213638,2.0661000162363052,3853.1507999869063,1592.0308221872542
1775523515,500,,Aggregated,290.000000,0.000000,100,190,280,380,600,1000,1900,2200,3500,3800,3900,51246,3139,100,254.2068664910106,2.0661000162363052,3853.1507999869063,1591.5098739413809
1775523516,500,,Aggregated,291.800000,0.000000,100,180,270,380,600,1000,1900,2200,3500,3800,3900,51628,3139,100,252.49706460831672,2.0661000162363052,3853.1507999869063,1593.2129077244906
1775523517,500,,Aggregated,294.900000,0.000000,100,180,270,380,600,1000,1900,2200,3500,3800,3900,52033,3139,100,250.819129877166,2.0661000162363052,3853.1507999869063,1594.7173524494071
1775523518,500,,Aggregated,316.900000,0.000000,99,180,270,370,590,1000,1900,2200,3500,3800,3900,52416,3139,98,249.20578809901704,2.0661000162363052,3853.1507999869063,1595.0651518620268
1775523519,500,,Aggregated,350.800000,0.000000,97,180,260,370,590,1000,1900,2200,3500,3800,3900,52808,3139,97,247.65085057755186,2.0661000162363052,3853.1507999869063,1595.8184744735647
1775523520,500,,Aggregated,359.700000,0.000000,96,170,260,370,590,1000,1900,2100,3500,3800,3900,53191,3139,96,246.0630797616149,2.0661000162363052,3853.1507999869063,1596.1624146942152
1775523521,500,,Aggregated,358.800000,0.000000,96,170,260,370,590,1000,1900,2100,3500,3800,3900,53519,3139,96,245.19469939088566,2.0661000162363052,3853.1507999869063,1595.7729778209607
1775523522,500,,Aggregated,368.800000,0.000000,96,170,260,360,580,1000,1900,2100,3500,3800,3900,53940,3139,96,244.3307275658256,2.0661000162363052,3853.1507999869063,1595.4791434927697
1775523523,500,,Aggregated,363.500000,0.000000,95,170,250,360,580,1000,1900,2100,3500,3800,3900,54322,3139,95,242.7333957807299,2.0661000162363052,3853.1507999869063,1597.7498987518868
1775523524,500,,Aggregated,363.400000,0.000000,93,170,250,360,580,1000,1900,2100,3500,3800,3900,54704,3139,93,241.1653202361954,2.0661000162363052,3853.1507999869063,1598.5853868090085
